date,HIS_all_norm,HIS_all_norm_MA12,HIS_threats_norm,HIS_threats_norm_MA12,HIS_acts_norm,HIS_acts_norm_MA12
2019-05,47.2951666094324,68.65206190169575,54.8532847846908,66.53417863995351,38.4419087556804,54.6864946665201
2019-06,97.8048114710885,71.47942851813366,101.168966964831,70.65427860408965,69.6635364198618,56.56712503544554
2019-07,81.4022858549053,71.07567773844544,84.1533496914305,70.05534201853641,66.0793080711694,56.19862478914281
2019-08,64.1566358204667,71.54609786706341,66.843781093623,69.90889085051329,47.6202203260841,55.71543699552777
2019-09,81.3888646492486,74.16701579796053,82.4963768694404,72.94285002522959,67.7107388554502,57.64539069453637
2019-10,82.0344043533143,75.28904766978665,95.5185841099043,75.9484254230626,68.0930329522291,59.27379710565302
2019-11,69.1372553510434,74.29260881389871,76.7568988464814,76.2197343913143,66.0307005020569,59.71183401020715
2019-12,86.5252848263893,75.70288942529747,97.9741781376526,79.47429632014867,64.6009697626122,61.05031926451623
2020-01,75.2946691788017,76.1661154975008,69.546384182796,79.88650222482245,40.6158562417379,59.33399225480424
2020-02,69.3823327564538,72.6792555708047,66.6246518455529,75.75259986469938,49.6949816006498,55.8289351579434
2020-03,103.757932661867,76.15551363056979,131.327808457193,81.97533060466925,89.8958898644272,59.10470893643495
2020-04,141.615579637491,83.31626859754184,176.118378769763,91.94855364611324,130.810560444063,66.6048086496685
2020-05,92.3940167570292,87.07450610984158,115.716836142129,97.02051625923309,81.7729931759463,70.21573235135732
2020-06,129.705588059417,89.73290415886895,159.447386250498,101.8770511997053,122.63217054946,74.6297851954905
2020-07,99.8772974070325,91.27248845487954,115.995457933051,104.5305602198404,78.9190213670884,75.69976130348375
2020-08,91.2041320164366,93.52644647121038,92.9669471322697,106.707490723061,70.6151497083461,77.61600541867226
2020-09,110.769026971846,95.97479333142682,130.221067344974,110.6845482626887,100.545019219133,80.35219544897916
2020-10,102.024112992604,97.64060238470095,113.593152919973,112.1907623301945,86.9145631682851,81.92065630031716
2020-11,77.135555017637,98.30712735691708,74.3815858147972,111.9928195775541,66.2478587517347,81.93875282112363
2020-12,119.26071662488,101.0350800067913,127.629438243804,114.4640912530667,86.2966940639548,83.74672984623552
2021-01,95.203218249976,102.6941257627225,84.6239644563161,115.7205562758601,83.2008915771053,87.29548279084948
2021-02,124.83982919721,107.3155837994522,118.753564954754,120.0646323682935,103.153783270708,91.75038293002099
2021-03,86.1502271954256,105.8482750105821,82.8410522524549,116.024069351232,72.6837020607204,90.31603394637875
2021-04,113.846483622559,103.5341836760044,116.586140533435,111.0630494982046,98.5372050538616,87.62658766386197
2021-05,103.246490972573,104.4385565272997,115.663219380213,111.0585814347117,86.8822946118874,88.05236278352373
2021-06,145.701915690074,105.7715838298545,147.737797885846,110.082782404324,118.024437434708,87.66838502396108
2021-07,613.475719830786,148.5714523651673,494.559569201016,141.6297916766544,669.532394319431,136.8861661033229
2021-08,186.091949868303,156.4787705194895,175.292823494763,148.4902813735289,154.35986344929,143.8648922484016
2021-09,520.30791515273,190.6070112012298,493.045594583298,178.7256586433892,374.642257128387,166.7063287408394
2021-10,355.385201623748,211.7204352538251,328.428104213711,196.6285712512007,278.728793923522,182.6908479704425
2021-11,192.303211809725,221.3177399864991,195.155354104781,206.6930519420326,147.622018015602,189.4720279090981
2021-12,237.497729389943,231.1708243835877,220.089761885407,214.3980789121663,213.790218713582,200.096488296567
2022-01,201.718350332074,240.0470853904292,166.666180642598,221.2349302610231,187.723338182032,208.8066921803109
2022-02,129.753717110483,240.4565760498686,118.311809901814,221.1981173399447,115.656094720457,209.84855146779
2022-03,118.319761278045,243.1373705567536,112.894389030929,223.7025620714843,104.742351846653,212.5201056166178
2022-04,116.641006981919,243.370247503367,100.006170356522,222.3208978900749,94.2672474855997,212.1642758192626
2022-05,156.882628525876,247.8399256328088,150.988270020084,225.2646521100641,129.271857625497,215.69673940373
2022-06,136.535944866019,247.0760947308042,135.729168257689,224.2639329743843,96.247750973093,213.8820155319288
2022-07,144.575459774747,208.0010730594676,149.588757848393,195.5163653616657,134.220354478995,169.2726788785592
2022-08,79.5416373859863,199.1218803526079,82.9019972818543,187.8171298439233,64.8254786513427,161.8114801453969
2022-09,110.370141675066,164.9603992294693,112.425632407206,156.0987996625824,93.6579140209844,138.39611821978
2022-10,241.805360003523,155.4954124277839,256.509525187332,150.1055847437175,211.749654483516,132.8145232664461
2022-11,131.33232314908,150.4145050393968,121.699332420598,143.9842496033689,109.572037179762,129.6436915301262
2022-12,154.712097473136,143.5157023796629,177.707621500514,140.4524045712944,123.591299436108,122.12711492367
2023-01,297.818750537646,151.5240690634605,309.006218204825,152.3140743681467,212.390066083456,124.182675582122
2023-02,218.165194668259,158.8916921932752,201.610378390624,159.2556217422142,172.718951077975,128.9379136119151
2023-03,246.81046261258,169.5992506378198,221.99582686258,168.3474082281851,187.976363855512,135.8740812793201
2023-04,210.137243593363,177.3906036887734,194.94667964995,176.2591173359708,128.588267280984,138.7341662622688
2023-05,253.510177342216,185.4428994234684,256.543951402217,185.0554241178152,139.002721571081,139.5450715910674
2023-06,153.507064313888,186.8571593774575,137.355789560776,185.1909758930725,95.759859493077,139.5044139677327
2023-07,170.324769153277,189.0029351590017,160.558713198617,186.1051388389244,107.163498602077,137.2496759779896
2023-08,166.145686401644,196.2199392436398,160.503638787266,192.5719422977087,118.210205965497,141.6984032541691
2023-09,242.768853340457,207.2531652157558,248.254463813514,203.8910115815678,167.397311809967,147.8433530699177
2023-10,263.504453542407,209.0614230106628,226.14807118093,201.3608904143676,181.358062254,145.3107203841247
2023-11,173.338193299487,212.5619121898634,161.518580215265,204.6791610639232,107.598105692129,145.1462260934886
2023-12,179.104778516995,214.5946356101849,159.096769240445,203.1282567089174,111.113972207965,144.1064488244767
2024-01,142.074481894329,201.6159465565752,141.444043814342,189.1647421763772,117.421817592803,136.1924281169222
2024-02,163.752597444495,197.0815634545948,159.04508345453,185.617634265036,141.266161357484,133.5713623068814
2024-03,500.957678327308,218.2604980974888,601.161755757841,217.2147950063078,477.738833243781,157.7182347559038
2024-04,224.333509331451,219.4435202423295,269.314424825837,223.4121071042983,201.679992687173,163.8092118730862
2024-05,175.546078885974,212.9465120376427,188.334447719083,217.7279817973705,149.250703951071,164.663210404752
2024-06,191.44330760323,216.1078656450879,198.846610208816,222.8522168513738,144.961646705171,168.7633593390932
2024-07,116.65951086199,211.6357607874806,133.653007422051,220.6100747033267,101.727799867228,168.3103844445224
2024-08,128.244108211721,208.4772959383204,133.776419814297,218.3828064555792,92.9649620648419,166.2066141194678
2024-09,239.009650017289,208.164028994723,261.816067200336,219.5129400711477,213.912720869932,170.0828982077983
2024-10,185.60044305232,201.6720281205491,203.736299408635,217.6452924234565,153.644575229326,167.7734409557421
2024-11,182.31998448607,202.420510719431,216.336706106245,222.2134695810382,155.765373279796,171.787379921381
2024-12,181.865307531074,202.6505548039376,199.212339220652,225.5564337460554,167.520061152391,176.4878873334165
2025-01,223.679827610535,209.4510002802881,242.856936647981,234.0075081488586,189.108176595294,182.4617505836241
2025-02,161.94416592448,209.3002976536202,189.788747603874,236.569480161304,137.360299859765,182.1362621254808
2025-03,138.514603526626,179.0967080868967,174.400870177535,201.0060730296118,118.20408816774,152.1750333691441
2025-04,170.738263931903,174.6304376369343,201.732606656519,195.3742548488353,134.202903505722,146.5519426040231
2025-05,165.615671482263,173.8029036866251,191.736768237838,195.6577815587316,132.611605103921,145.1653510334273
2025-06,205.235174800649,174.9522259530767,254.86295740527,200.3258104917694,185.102342313195,148.5104090007627
2025-07,136.074702718684,176.5701586078012,161.224185359413,202.6234086532162,123.740230299658,150.3447782034652
2025-08,127.377486546108,176.4979401356668,150.586482242313,204.0242471888843,119.16038658724,152.5277302469983
2025-09,120.047306786363,166.5844115330896,146.270155954136,194.3954212517009,114.813916593476,144.2694965572936
2025-10,106.851579609633,160.022006246199,136.107378074604,188.7596778071983,95.7654119444653,139.4462329502219
2025-11,113.522087883092,154.2888481959508,140.188599850135,182.4140022858558,108.529428901413,135.5099042520233
2025-12,162.93446613988,152.711278080018,208.212251029061,183.1639949365566,145.553192357769,133.6793318524715
2026-01,105.400056310007,142.8546304716407,125.401589211132,173.3760493168192,85.8020747575876,125.0704900326626
2026-02,105.022043468541,138.1111202669791,132.439622916625,168.5969555928818,88.1632839717642,120.9707387086626
2026-03,94.1499410959308,134.4140650644211,105.245753449241,162.8340291988573,95.3686881769343,119.0677887094288
2026-04,103.8457614746908,123.3083221491037,113.8783897444561,110.1339653227042,110.3941556008417,106.9442541847613
2026-05,75.54817771642132,113.4037615660608,87.48755377801785,102.3813365251239,74.79402206058,101.8010852274167
